,card_ALECE_1.0_postgres_0.001_b16_h256_seed42,card_MSCN_1.0_postgres_0.001_b16_h256_seed42,card_PRICE_1.0_postgres_0.001_b16_h256_seed42,card_aimai_1.0_postgres_0.0001_b64_h256_seed42_f11111,card_bao_1.0_postgres_0.001_b16_h256_seed42,card_e2e_cost_1.0_postgres_0.001_b64_h256_seed42,card_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_Qwen-Qwen3-Embedding-0.6B_emb1000_quant-4-bit_seed42,card_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_Qwen-Qwen3-Embedding-4B_emb1000_quant-4-bit_seed42,card_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_Qwen-Qwen3-Embedding-8B_emb1000_quant-4-bit_seed42,card_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_answerdotai-ModernBERT-base_emb1000_quant-4-bit_seed42,card_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_bert-base-uncased_emb1000_quant-4-bit_seed42,card_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_google-gemma-3-12b-pt_emb1000_quant-4-bit_seed42,card_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_google-gemma-3-1b-pt_emb1000_quant-4-bit_seed42,card_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_google-gemma-3-4b-pt_emb1000_quant-4-bit_seed42,card_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_meta-llama-Llama-3.1-8B_emb1000_quant-4-bit_seed42,card_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_meta-llama-Llama-3.2-1B_emb1000_quant-4-bit_seed42,card_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_meta-llama-Llama-3.2-3B_emb1000_quant-4-bit_seed42,card_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_sentence-transformers-all-MiniLM-L6-v2_emb1000_quant-4-bit_seed42,card_qf_1.0_postgres_0.001_b64_h256_seed42
G1_mean_cosine,0.0018171651754528284,0.0053937085904181,0.03533247485756874,0.02512829750776291,0.0034508532844483852,0.0016071117715910077,0.0013605172280222178,0.0016569200670346618,0.0008242067415267229,0.002603792352601886,0.008211837150156498,0.002078158548101783,0.004826224874705076,0.004880253225564957,0.003212262876331806,0.002869279822334647,0.0032647966872900724,0.0018919729627668858,0.1573888510465622
G2_MCC,0.26629021763801575,0.4435877203941345,0.6354373097419739,0.6381800174713135,0.47479742765426636,0.46293795108795166,0.4878811538219452,0.388149619102478,0.4009157121181488,0.4397861659526825,0.45484352111816406,0.4935363531112671,0.4693259298801422,0.5128570795059204,0.43488809466362,0.4169785976409912,0.45079439878463745,0.4513675570487976,0.8486770391464233
G2_EVR1,0.10017256438732147,0.2629104554653168,0.4879242181777954,0.505540132522583,0.26860329508781433,0.28101032972335815,0.289583295583725,0.19356966018676758,0.19906795024871826,0.25057700276374817,0.2591809332370758,0.3110983669757843,0.2857950031757355,0.3411456346511841,0.24457921087741852,0.239162415266037,0.25687137246131897,0.27253180742263794,0.7206470966339111
G2_effective_rank,33.164913177490234,16.988723754882812,2.8924970626831055,3.200347661972046,12.76325511932373,12.895462036132812,18.184484481811523,26.910781860351562,25.714876174926758,23.51668357849121,35.44554138183594,16.107383728027344,12.752514839172363,12.857820510864258,15.859465599060059,15.984756469726562,15.750106811523438,17.85988426208496,2.7153067588806152
G4_hubness_gini,0.219246854852829,0.24537370938232045,0.19041232342505657,0.23768977483393589,0.2616812784034177,0.2764842068868339,0.26559360835034074,0.23286600026050722,0.23595466439301538,0.27500308181157984,0.39002668821270914,0.24139294576544393,0.23607156196131443,0.2339209259507274,0.23473380772104488,0.22748959394858978,0.23354995115948685,0.29027701765882624,0.25874656706398613
CKA_metrics_embeddings,0.008979195437532216,0.0031081621242597377,0.001134951437753191,0.0026040553474797135,0.003930261712914072,0.002038560172283481,0.0027337476823862655,0.0018297046449672009,0.0018623592790321577,0.0034197280275027335,0.0025073917179828545,0.0021635319505792583,0.0019885917932054567,0.0015599246303474384,0.0022606367793881156,0.0020452860898413504,0.0020076331105013776,0.0007793575371737545,0.0004625793095959554
CKA_embeddings_true_label,0.0873695042962081,0.00603772302980314,0.0393976337675035,0.01938243947213674,0.015543287308293699,0.01727488255808423,0.0165513413463401,0.01993970985695022,0.01742584240468269,0.03840309436142559,0.024006506974796588,0.03476968887540731,0.0258566288747666,0.01848148796725569,0.028698643462256066,0.02793068059063644,0.02856641777986717,0.006574139649396742,0.0005887598765170482
CKA_embeddings_est_label,0.07438651110839764,0.004900434966298102,0.0025203235059111082,0.009090955637338551,0.0019200096580563402,0.07678684677260726,0.022004675786448328,0.009662350209967223,0.021417285874168492,0.01099797697094875,0.01381670858839653,0.02787228611383177,0.012258395377412681,0.010739538846573082,0.04561027389188022,0.025273454069313767,0.02452544519174138,0.004867198266408323,0.0646795573865313
