,time_ALECE_1.0_postgres_0.001_b16_h256_seed42,time_MSCN_1.0_postgres_0.001_b16_h256_seed42,time_PRICE_1.0_postgres_0.001_b16_h256_seed42,time_aimai_1.0_postgres_0.0001_b64_h256_seed42_f11111,time_bao_1.0_postgres_0.001_b16_h256_seed42,time_e2e_cost_1.0_postgres_0.001_b64_h256_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_Qwen-Qwen3-Embedding-0.6B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_Qwen-Qwen3-Embedding-4B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_Qwen-Qwen3-Embedding-8B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_answerdotai-ModernBERT-base_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_bert-base-uncased_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_google-gemma-3-12b-pt_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_google-gemma-3-1b-pt_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_google-gemma-3-4b-pt_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_meta-llama-Llama-3.1-8B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_meta-llama-Llama-3.2-1B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_meta-llama-Llama-3.2-3B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_sentence-transformers-all-MiniLM-L6-v2_emb1000_quant-4-bit_seed42,time_qf_1.0_postgres_0.001_b64_h256_seed42
G1_mean_cosine,0.00927014835178852,0.008606712333858013,0.007796969730407,0.027188854292035103,0.006647810339927673,0.0013446409720927477,0.006485544145107269,0.010101068764925003,0.008849987760186195,0.004124762956053019,0.003949208650738001,0.004258886445313692,0.006574914790689945,0.0033612020779401064,0.004537474829703569,0.004334107041358948,0.004656697157770395,0.003342360258102417,0.014082239009439945
G2_MCC,0.2918086349964142,0.552715003490448,0.6721616387367249,0.6077160835266113,0.41126301884651184,0.4637633264064789,0.5438910722732544,0.3577178716659546,0.3940994441509247,0.4372536540031433,0.34201720356941223,0.5045154094696045,0.5164069533348083,0.5092945694923401,0.46112340688705444,0.44046348333358765,0.4650869071483612,0.41743430495262146,0.6739949584007263
G2_EVR1,0.12439587712287903,0.3774123191833496,0.5341132283210754,0.4709181487560272,0.2163269966840744,0.2710351347923279,0.3243444859981537,0.17236511409282684,0.2002335488796234,0.24393528699874878,0.1587391197681427,0.32437413930892944,0.3427569568157196,0.3514508008956909,0.27712738513946533,0.2654508054256439,0.2818155288696289,0.2294890433549881,0.5556840896606445
G2_effective_rank,29.23033332824707,10.690716743469238,2.803802490234375,3.1420536041259766,14.522445678710938,12.82525634765625,14.112576484680176,24.523771286010742,22.72511100769043,20.74283790588379,30.601154327392578,14.349675178527832,11.380566596984863,11.596691131591797,13.757169723510742,13.908202171325684,13.772968292236328,16.005952835083008,2.764484167098999
G4_hubness_gini,0.178046040608286,0.2876984725785088,0.2030883758362255,0.2742853310530993,0.19050014251462868,0.22941166607984168,0.2516640678704961,0.18107741059302856,0.18270710728836578,0.2244286840031521,0.2475864728467716,0.29357342856663815,0.2648625991314991,0.29616216488104224,0.2384722431802558,0.2441661217577922,0.24573545931626514,0.24778766996965274,0.2287946615696729
CKA_metrics_embeddings,0.10216303834826757,0.061801323397036874,0.007342991576479661,0.01605121700742247,0.055074016479437646,0.027119573274030053,0.03475452950342603,0.027222961141997536,0.029128303424567924,0.03451946636781108,0.030030785609569174,0.014378028203606273,0.015838984503809245,0.01849164395601005,0.01968185583683202,0.020473381728315157,0.018258887396384135,0.01348324809285378,0.0013892076004806333
CKA_embeddings_true_label,0.11063628600244141,0.017661255006988008,0.04710956685360313,0.07112494888631712,0.03338368346489619,0.023930416257199633,0.0250916731984623,0.0478153369542499,0.04978636672154254,0.07287322821436354,0.03822935058030014,0.062388151304968616,0.04692195717878369,0.04486623589751008,0.05743290481805508,0.05301091675911761,0.057123826939361425,0.03614174395775049,0.005612793898927548
CKA_embeddings_est_label,0.09159698936692694,0.14436932285624707,0.007638743279053947,0.04396953931115987,0.039158736249607175,0.0978770797329314,0.018369198600492846,0.024905018064074448,0.023794846325062666,0.04425138023039063,0.029801162407681617,0.03604908503573979,0.021003810249262726,0.019370797681317407,0.027357377781218356,0.02344547566689408,0.035617426059726766,0.023964642422465265,0.2273434429093961
