metric,high_error_avg,low_error_avg,high_metric_value,low_metric_value,difference,high_plan_idx,low_plan_idx,avg_relative_value
longest_path_len,126.75073923822303,1.0687256006623942,4.0,1.0,3.0,6928,2871,0.1250020230779212
max_log_card_error,126.75073923822303,1.0687256006623942,5.364960352779242,9.768359553952166e-05,5.364862669183703,6928,2871,0.1250020230779212
num_columns,126.75073923822303,1.0687256006623942,24.0,3.0,21.0,6928,2871,0.1250020230779212
num_filters,126.75073923822303,1.0687256006623942,4.0,1.0,3.0,6928,2871,0.1250020230779212
num_highly_selective_filters,126.75073923822303,1.0687256006623942,1.0,0.0,1.0,6928,2871,0.1250020230779212
num_joins,126.75073923822303,1.0687256006623942,2.0,0.0,2.0,6928,2871,0.1250020230779212
num_nested_loop,126.75073923822303,1.0687256006623942,2.0,0.0,2.0,6928,2871,0.1250020230779212
num_nodes,126.75073923822303,1.0687256006623942,6.0,1.0,5.0,6928,2871,0.1250020230779212
num_tables,126.75073923822303,1.0687256006623942,3.0,1.0,2.0,6928,2871,0.1250020230779212
longest_path_len,126.75073923822303,1.1147651408036607,4.0,1.0,3.0,6928,5214,0.1250050227966629
max_log_card_error,126.75073923822303,1.1147651408036607,5.364960352779242,0.00024252394460866356,5.3647178288346336,6928,5214,0.1250050227966629
num_columns,126.75073923822303,1.1147651408036607,24.0,3.0,21.0,6928,5214,0.1250050227966629
num_filters,126.75073923822303,1.1147651408036607,4.0,1.0,3.0,6928,5214,0.1250050227966629
num_highly_selective_filters,126.75073923822303,1.1147651408036607,1.0,0.0,1.0,6928,5214,0.1250050227966629
num_joins,126.75073923822303,1.1147651408036607,2.0,0.0,2.0,6928,5214,0.1250050227966629
num_nested_loop,126.75073923822303,1.1147651408036607,2.0,0.0,2.0,6928,5214,0.1250050227966629
num_nodes,126.75073923822303,1.1147651408036607,6.0,1.0,5.0,6928,5214,0.1250050227966629
num_tables,126.75073923822303,1.1147651408036607,3.0,1.0,2.0,6928,5214,0.1250050227966629
longest_path_len,126.75073923822303,1.0842712135769117,4.0,1.0,3.0,6928,5594,0.12500385779211184
max_log_card_error,126.75073923822303,1.0842712135769117,5.364960352779242,0.000186272115563213,5.364774080663679,6928,5594,0.12500385779211184
num_columns,126.75073923822303,1.0842712135769117,24.0,3.0,21.0,6928,5594,0.12500385779211184
num_filters,126.75073923822303,1.0842712135769117,4.0,1.0,3.0,6928,5594,0.12500385779211184
num_highly_selective_filters,126.75073923822303,1.0842712135769117,1.0,0.0,1.0,6928,5594,0.12500385779211184
num_joins,126.75073923822303,1.0842712135769117,2.0,0.0,2.0,6928,5594,0.12500385779211184
num_nested_loop,126.75073923822303,1.0842712135769117,2.0,0.0,2.0,6928,5594,0.12500385779211184
num_nodes,126.75073923822303,1.0842712135769117,6.0,1.0,5.0,6928,5594,0.12500385779211184
num_tables,126.75073923822303,1.0842712135769117,3.0,1.0,2.0,6928,5594,0.12500385779211184
longest_path_len,126.75073923822303,1.0482688950033188,4.0,1.0,3.0,6928,6005,0.12500325162213824
max_log_card_error,126.75073923822303,1.0482688950033188,5.364960352779242,0.000157003414685164,5.364803349364557,6928,6005,0.12500325162213824
num_columns,126.75073923822303,1.0482688950033188,24.0,3.0,21.0,6928,6005,0.12500325162213824
num_filters,126.75073923822303,1.0482688950033188,4.0,1.0,3.0,6928,6005,0.12500325162213824
num_highly_selective_filters,126.75073923822303,1.0482688950033188,1.0,0.0,1.0,6928,6005,0.12500325162213824
num_joins,126.75073923822303,1.0482688950033188,2.0,0.0,2.0,6928,6005,0.12500325162213824
num_nested_loop,126.75073923822303,1.0482688950033188,2.0,0.0,2.0,6928,6005,0.12500325162213824
num_nodes,126.75073923822303,1.0482688950033188,6.0,1.0,5.0,6928,6005,0.12500325162213824
num_tables,126.75073923822303,1.0482688950033188,3.0,1.0,2.0,6928,6005,0.12500325162213824
longest_path_len,126.75073923822303,1.0468765479663948,4.0,1.0,3.0,6928,11789,0.12500496531233887
max_log_card_error,126.75073923822303,1.0468765479663948,5.364960352779242,0.00023974833453443978,5.364720604444708,6928,11789,0.12500496531233887
num_columns,126.75073923822303,1.0468765479663948,24.0,3.0,21.0,6928,11789,0.12500496531233887
num_filters,126.75073923822303,1.0468765479663948,4.0,1.0,3.0,6928,11789,0.12500496531233887
num_highly_selective_filters,126.75073923822303,1.0468765479663948,1.0,0.0,1.0,6928,11789,0.12500496531233887
num_joins,126.75073923822303,1.0468765479663948,2.0,0.0,2.0,6928,11789,0.12500496531233887
num_nested_loop,126.75073923822303,1.0468765479663948,2.0,0.0,2.0,6928,11789,0.12500496531233887
num_nodes,126.75073923822303,1.0468765479663948,6.0,1.0,5.0,6928,11789,0.12500496531233887
num_tables,126.75073923822303,1.0468765479663948,3.0,1.0,2.0,6928,11789,0.12500496531233887
longest_path_len,126.75073923822303,1.0546267679515644,4.0,1.0,3.0,6928,13557,0.12500588684547445
max_log_card_error,126.75073923822303,1.0546267679515644,5.364960352779242,0.0002842442331605355,5.364676108546082,6928,13557,0.12500588684547445
num_columns,126.75073923822303,1.0546267679515644,24.0,3.0,21.0,6928,13557,0.12500588684547445
num_filters,126.75073923822303,1.0546267679515644,4.0,1.0,3.0,6928,13557,0.12500588684547445
num_highly_selective_filters,126.75073923822303,1.0546267679515644,1.0,0.0,1.0,6928,13557,0.12500588684547445
num_joins,126.75073923822303,1.0546267679515644,2.0,0.0,2.0,6928,13557,0.12500588684547445
num_nested_loop,126.75073923822303,1.0546267679515644,2.0,0.0,2.0,6928,13557,0.12500588684547445
num_nodes,126.75073923822303,1.0546267679515644,6.0,1.0,5.0,6928,13557,0.12500588684547445
num_tables,126.75073923822303,1.0546267679515644,3.0,1.0,2.0,6928,13557,0.12500588684547445
longest_path_len,126.75073923822303,1.0738251878658238,4.0,1.0,3.0,6928,13952,0.12500677723477918
max_log_card_error,126.75073923822303,1.0738251878658238,5.364960352779242,0.0003272363630255626,5.364633116416217,6928,13952,0.12500677723477918
num_columns,126.75073923822303,1.0738251878658238,24.0,3.0,21.0,6928,13952,0.12500677723477918
num_filters,126.75073923822303,1.0738251878658238,4.0,1.0,3.0,6928,13952,0.12500677723477918
num_highly_selective_filters,126.75073923822303,1.0738251878658238,1.0,0.0,1.0,6928,13952,0.12500677723477918
num_joins,126.75073923822303,1.0738251878658238,2.0,0.0,2.0,6928,13952,0.12500677723477918
num_nested_loop,126.75073923822303,1.0738251878658238,2.0,0.0,2.0,6928,13952,0.12500677723477918
num_nodes,126.75073923822303,1.0738251878658238,6.0,1.0,5.0,6928,13952,0.12500677723477918
num_tables,126.75073923822303,1.0738251878658238,3.0,1.0,2.0,6928,13952,0.12500677723477918
longest_path_len,126.75073923822303,1.05054038226155,4.0,1.0,3.0,6928,14113,0.12500455676767847
max_log_card_error,126.75073923822303,1.05054038226155,5.364960352779242,0.00022002190138614708,5.364740330877856,6928,14113,0.12500455676767847
num_columns,126.75073923822303,1.05054038226155,24.0,3.0,21.0,6928,14113,0.12500455676767847
num_filters,126.75073923822303,1.05054038226155,4.0,1.0,3.0,6928,14113,0.12500455676767847
num_highly_selective_filters,126.75073923822303,1.05054038226155,1.0,0.0,1.0,6928,14113,0.12500455676767847
num_joins,126.75073923822303,1.05054038226155,2.0,0.0,2.0,6928,14113,0.12500455676767847
num_nested_loop,126.75073923822303,1.05054038226155,2.0,0.0,2.0,6928,14113,0.12500455676767847
num_nodes,126.75073923822303,1.05054038226155,6.0,1.0,5.0,6928,14113,0.12500455676767847
num_tables,126.75073923822303,1.05054038226155,3.0,1.0,2.0,6928,14113,0.12500455676767847
longest_path_len,126.75073923822303,1.0630276328838653,4.0,1.0,3.0,6928,14461,0.1250058448197236
max_log_card_error,126.75073923822303,1.0630276328838653,5.364960352779242,0.000282215034776101,5.364678137744466,6928,14461,0.1250058448197236
num_columns,126.75073923822303,1.0630276328838653,24.0,3.0,21.0,6928,14461,0.1250058448197236
num_filters,126.75073923822303,1.0630276328838653,4.0,1.0,3.0,6928,14461,0.1250058448197236
num_highly_selective_filters,126.75073923822303,1.0630276328838653,1.0,0.0,1.0,6928,14461,0.1250058448197236
num_joins,126.75073923822303,1.0630276328838653,2.0,0.0,2.0,6928,14461,0.1250058448197236
num_nested_loop,126.75073923822303,1.0630276328838653,2.0,0.0,2.0,6928,14461,0.1250058448197236
num_nodes,126.75073923822303,1.0630276328838653,6.0,1.0,5.0,6928,14461,0.1250058448197236
num_tables,126.75073923822303,1.0630276328838653,3.0,1.0,2.0,6928,14461,0.1250058448197236
longest_path_len,11.092774973481866,1.0687256006623942,4.0,1.0,3.0,15423,2871,0.12500719456207893
max_log_card_error,11.092774973481866,1.0687256006623942,1.5086022913745634,9.768359553952166e-05,1.5085046077790238,15423,2871,0.12500719456207893
num_columns,11.092774973481866,1.0687256006623942,24.0,3.0,21.0,15423,2871,0.12500719456207893
num_filters,11.092774973481866,1.0687256006623942,4.0,1.0,3.0,15423,2871,0.12500719456207893
num_highly_selective_filters,11.092774973481866,1.0687256006623942,3.0,0.0,3.0,15423,2871,0.12500719456207893
num_joins,11.092774973481866,1.0687256006623942,2.0,0.0,2.0,15423,2871,0.12500719456207893
num_nested_loop,11.092774973481866,1.0687256006623942,2.0,0.0,2.0,15423,2871,0.12500719456207893
num_nodes,11.092774973481866,1.0687256006623942,6.0,1.0,5.0,15423,2871,0.12500719456207893
num_tables,11.092774973481866,1.0687256006623942,3.0,1.0,2.0,15423,2871,0.12500719456207893
