metric,high_error_avg,low_error_avg,high_metric_value,low_metric_value,difference,high_plan_idx,low_plan_idx,avg_relative_value
num_nested_loop,1.8445174475096362,1.0418312511834413,7.0,2.0,5.0,117,145,0.5149945502337303
num_nodes,1.8445174475096362,1.0418312511834413,19.0,13.0,6.0,117,145,0.5149945502337303
num_tables,1.8445174475096362,1.0418312511834413,6.0,3.0,3.0,117,145,0.5149945502337303
longest_path_len,1.8445174475096362,1.0503020682378004,12.0,11.0,1.0,117,147,0.5159307780399982
max_log_card_error,1.8445174475096362,1.0503020682378004,11.892186902748422,3.048942334421575,8.843244568326847,117,147,0.5159307780399982
num_columns,1.8445174475096362,1.0503020682378004,236.0,90.0,146.0,117,147,0.5159307780399982
num_filters,1.8445174475096362,1.0503020682378004,6.0,2.0,4.0,117,147,0.5159307780399982
num_joins,1.8445174475096362,1.0503020682378004,7.0,2.0,5.0,117,147,0.5159307780399982
num_nested_loop,1.8445174475096362,1.0503020682378004,7.0,2.0,5.0,117,147,0.5159307780399982
num_nodes,1.8445174475096362,1.0503020682378004,19.0,13.0,6.0,117,147,0.5159307780399982
num_tables,1.8445174475096362,1.0503020682378004,6.0,3.0,3.0,117,147,0.5159307780399982
