,time_bao_1.0_postgres_0.001_b16_h256_seed42,time_e2e_cost_1.0_postgres_0.001_b64_h256_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_Qwen-Qwen3-Embedding-0.6B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_Qwen-Qwen3-Embedding-4B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_Qwen-Qwen3-Embedding-8B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_google-gemma-3-12b-pt_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_google-gemma-3-1b-pt_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_google-gemma-3-4b-pt_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_meta-llama-Llama-3.1-8B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_meta-llama-Llama-3.2-1B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_meta-llama-Llama-3.2-3B_emb1000_quant-4-bit_seed42
G1_mean_cosine,0.015276901423931122,0.005837121047079563,0.0038797822780907154,0.0022805084008723497,0.003886130638420582,0.0037624945398420095,0.003578662406653166,0.0011377191403880715,0.004459510091692209,0.004157072398811579,0.00290248217061162
G2_MCC,0.5112113356590271,0.45940691232681274,0.41987529397010803,0.40452057123184204,0.38752490282058716,0.4850030243396759,0.48574942350387573,0.5055084824562073,0.4740947484970093,0.4492446482181549,0.44430553913116455
G2_EVR1,0.2837090492248535,0.2730458378791809,0.20725274085998535,0.1822986900806427,0.17231878638267517,0.3073951005935669,0.3126278519630432,0.3322293758392334,0.2965696454048157,0.274408221244812,0.2665615677833557
G2_effective_rank,23.30750846862793,10.370484352111816,19.82160186767578,24.04480743408203,25.49127769470215,12.668489456176758,10.879441261291504,11.007501602172852,11.553245544433594,12.265020370483398,12.081987380981445
G4_hubness_gini,0.25427206515780404,0.21536533792779392,0.20399404808520633,0.18558488004803303,0.16264390320306996,0.26064165818257756,0.2578432140339886,0.2933458636802673,0.248017333646592,0.2368235570522359,0.24373613177748193
