metric,error_vs_metric_multivariate,error_vs_metric_multivariate_p,error_vs_metric_univariate,error_vs_metric_univariate_p,huber_med_slope,huber_p90_slope,huber_p95_slope,huber_max_slope,bucket_index,bucket_center,bucket_min,bucket_max,median,p90,p95,max_error,huber_med_intercept,huber_med_r2,huber_p90_intercept,huber_p90_r2,huber_p95_intercept,huber_p95_r2,huber_max_intercept,huber_max_r2
num_tables,-1.9196166618083463,,2.0319593563752902,0.9717848206193616,0.3076301441502751,5.650299813715733,7.077129305048304,2454.8128715033185,"[0, 1, 2, 3, 4]","[2.0, 3.0, 3.0, 3.0, 4.0]","[2.0, 2.0, 3.0, 3.0, 4.0]","[2.0, 3.0, 3.0, 4.0, 5.0]","[1.4089530189918835, 1.341240178190334, 1.4553985532346587, 1.762800923631577, 18.26262911035854]","[3.7002509423427425, 5.7261396582162405, 5.349864209353185, 12.0372517998218, 345.3359142906765]","[6.620282384705696, 13.947852550319368, 15.136980523358838, 21.228468840103503, 3098.393529966816]","[36.43927588929136, 395.80146688148255, 224.3201370787848, 3803.1725692033256, 37057.269836080464]",1.1256833210978132,-0.1251035594186689,-0.17775091278403368,-0.13691176242445402,4.905668294147238,-0.23465023432421073,-1843.6748436279263,0.17526223788195083
num_columns,5.575108836833462,,1.8196833539406907,0.9747321773307327,0.2421684444904849,10.049013994225957,33.92433353247659,7741.066437600555,"[0, 1, 2, 3, 4]","[17.0, 20.0, 22.0, 24.0, 27.0]","[15.0, 19.0, 20.0, 22.0, 25.0]","[19.0, 20.0, 22.0, 25.0, 32.0]","[1.4077215419022315, 1.4703495340437487, 1.4331948004277208, 1.7241820065156452, 17.331273182913893]","[3.594208821759291, 3.7398336674246826, 7.272740878145757, 17.94464197415058, 300.88240222819564]","[4.621271272451945, 7.761413898621712, 16.73968111795434, 54.35990049482713, 2480.2906278336427]","[28.90739479976981, 105.09528250073508, 395.80146688148255, 15450.210115012194, 37057.269836080464]",1.2210828829957485,-0.1451595551492424,-4.239494247772304,-0.024631144405957484,-20.95399721657395,-0.1564964807451379,-5126.696275894687,0.7475478842789276
num_joins,-1.9196166618083463,,2.0319593563752902,0.9717848206193616,0.3076301441502751,5.650299813715733,7.077129305048304,2454.8128715033185,"[0, 1, 2, 3, 4]","[1.0, 2.0, 2.0, 2.0, 3.0]","[1.0, 1.0, 2.0, 2.0, 3.0]","[1.0, 2.0, 2.0, 3.0, 4.0]","[1.4089530189918835, 1.341240178190334, 1.4553985532346587, 1.762800923631577, 18.26262911035854]","[3.7002509423427425, 5.7261396582162405, 5.349864209353185, 12.0372517998218, 345.3359142906765]","[6.620282384705696, 13.947852550319368, 15.136980523358838, 21.228468840103503, 3098.393529966816]","[36.43927588929136, 395.80146688148255, 224.3201370787848, 3803.1725692033256, 37057.269836080464]",1.1256833210978132,-0.1251035594186689,-0.17775091278403368,-0.13691176242445402,4.905668294147238,-0.23465023432421073,-1843.6748436279263,0.17526223788195083
num_filters,2.7908478363531026,,1.587508302220202,0.9779563207106068,0.5987945961985054,12.13066731223515,17.871782660053512,8496.091243409079,"[0, 1, 2, 3, 4]","[1.0, 1.0, 2.0, 2.0, 3.0]","[0.0, 1.0, 1.0, 2.0, 3.0]","[1.0, 1.0, 2.0, 3.0, 6.0]","[1.2550503284450198, 1.3941807964772277, 2.036437051689056, 2.061595977875408, 6.340960125260851]","[3.210178566583089, 7.920962311621436, 20.762279480367326, 18.25313107099219, 345.3359142906765]","[5.85424194896385, 18.61676834024956, 36.981544113308736, 35.831787227649265, 3098.393529966816]","[21.218044296145717, 383.50601142529234, 15450.210115012194, 395.80146688148255, 37057.269836080464]",0.9630944413447005,0.467505657272721,-1.499549344907442,-0.005494711369426586,2.612421532731775,-0.20979575127213823,-3313.0188444511696,0.4708198526293632
longest_path_len,-4.12197784095037,,0.7863722580344409,0.9890813645095726,0.43277399505061165,10.457800661390909,45.07330070419476,2479.0057365182956,"[0, 1, 2, 3, 4]","[3.0, 4.0, 4.0, 5.0, 6.0]","[2.0, 3.0, 4.0, 5.0, 6.0]","[3.0, 4.0, 5.0, 6.0, 9.0]","[1.2550503284450198, 1.594876702136996, 2.036437051689056, 1.6839801512213175, 3.378904303416585]","[3.698121795667058, 17.397920932118883, 169.3903423236585, 63.33219635480369, 33.02936665770182]","[5.805771161096551, 19.62338973324352, 350.03714160889734, 366.0025238867695, 58.31982126358059]","[28.90739479976981, 224.3201370787848, 15450.210115012194, 37057.269836080464, 3098.393529966816]",1.1960140330478006,0.6817277120349704,14.50052349345445,-0.07452416454184263,69.8111288181476,0.15393653592846435,2958.903336547566,0.09887041826153353
num_nodes,-0.219050761263211,,1.2468299126981544,0.9826876180983493,0.3643212342905629,30.492271206956048,224.0638827497188,7623.379579308014,"[0, 1, 2, 3, 4]","[4.0, 5.0, 7.0, 8.0, 10.0]","[3.0, 5.0, 6.0, 7.0, 8.0]","[5.0, 6.0, 7.0, 8.0, 13.0]","[1.3631261144267866, 1.3867051339833034, 1.5000705547767057, 1.8954083835163833, 8.322620025353785]","[4.105117096154272, 4.8166168307950485, 10.074715040040969, 137.77379240202336, 106.98492713197473]","[6.620282384705696, 11.190852123511954, 21.00870684122915, 287.50250213515585, 1282.00903658707]","[28.90739479976981, 395.80146688148255, 224.3201370787848, 15450.210115012194, 37057.269836080464]",1.0864977477045945,0.09102072930701355,-12.184911040324543,0.6772883637873292,-184.643420811002,0.6183912337302937,-4872.886590512879,0.7422534655616387
join_tree_diameter,0.0,,0.0,1.0,0.14696443482100485,12.197379725940133,30.501320473214637,671.3960434748165,"[0, 1, 2, 3, 4]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.541561535568774, 1.5022291912025794, 1.845559910574, 1.6597974861914047, 2.1427468688785765]","[17.707651384185404, 11.160444309708437, 30.31602246972215, 18.09182576644119, 69.58902976471182]","[86.96398501931081, 20.756288936224788, 139.85670779573675, 42.87008589275189, 215.93577284320526]","[10721.153726854354, 395.1624286100436, 15450.210115012194, 37057.269836080464, 4055.70767288326]",1.4663914972338667,0.6577653010033991,7.236756566901381,0.5363541311807041,45.296247878021966,0.3094749913039738,8968.64840551654,-0.030414091891090456
num_blocking_ops,-0.4069421270959412,,0.07349595314838428,0.9989795381522244,-0.08989854419686313,-2.8250406781617214,-18.066371139015033,-4277.932883747639,"[0, 1, 2, 3, 4]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 2.0]","[1.6545197345733345, 2.2118362443638215, 1.763268381136443, 1.581268473656359, 1.5000705547767057]","[21.236256963108495, 77.00087978078759, 33.50215900863, 17.32758950400054, 18.24363303162584]","[80.12752462451566, 329.2324777865998, 81.9651006674888, 23.677173378127954, 34.30836623709238]","[15450.210115012194, 37057.269836080464, 4055.70767288326, 395.80146688148255, 655.8740524506862]",1.8845649718154451,0.2589038793381555,31.631006486205166,0.00446482982666796,102.69619800768336,0.027238213721278992,15595.204116156992,0.2935528659163543
num_nested_loop,-3.8947628107609686,,1.8912137432169696,0.9737372361613075,0.39661155191892317,8.680430060101822,8.306161992356293,137.06861112426475,"[0, 1, 2, 3, 4]","[0.0, 0.0, 1.0, 1.0, 2.0]","[0.0, 0.0, 0.0, 1.0, 2.0]","[0.0, 0.0, 1.0, 2.0, 4.0]","[1.2694723176476321, 1.3631261144267866, 1.7171353010050063, 2.034335596584522, 7.391459337129711]","[3.654245116489998, 11.844314685552815, 8.876503751626588, 16.881914381003487, 395.6736592271948]","[12.351926691472418, 18.705293050759916, 27.197690200499107, 29.565885931901725, 3380.305145661424]","[59.69935908942798, 58.73526404290199, 62.54035807117636, 224.3201370787848, 37057.269836080464]",1.0669763185115901,0.17135745268072844,-0.20243708488651488,-0.09852612007930328,11.112147803860815,-0.2333735275282851,-60.45010460036667,-0.22401712944317342
max_est_join_input_rows,14.853076911673881,,-0.2900027561588906,0.9959734020974642,-0.5572557919221368,-19.517677762537126,-40.880719722303134,-249.7769708348913,"[0, 1, 2, 3, 4]","[88.0, 191369.0, 841655.0, 1459332.0, 7428524.0]","[2.0, 40474.0, 430248.0, 1238087.0, 4523930.0]","[25702.0, 430248.0, 1238087.0, 4523930.0, 36253208.0]","[4.579420953219258, 2.0489774672127483, 1.4292937863279933, 1.628351348910487, 1.2550503284450198]","[388.2166818874813, 30.564993639443454, 8.21329882818108, 8.879926973890601, 15.028913124208227]","[3415.544097623237, 67.29559721044261, 19.19922605620827, 39.96360287882761, 18.61676834024956]","[37057.269836080464, 395.1624286100436, 58.042859410699656, 351.6814886279787, 310.865105280018]",3.153052316006334,0.6217486042333976,71.93208100221787,0.08769028462792916,152.66453874896172,-0.16578665596505093,1031.2524022388957,-0.19973005324394166
