metric,error_vs_metric_multivariate,error_vs_metric_multivariate_p,error_vs_metric_univariate,error_vs_metric_univariate_p,huber_med_slope,huber_p90_slope,huber_p95_slope,huber_max_slope,bucket_index,bucket_center,bucket_min,bucket_max,median,p90,p95,max_error,huber_med_intercept,huber_med_r2,huber_p90_intercept,huber_p90_r2,huber_p95_intercept,huber_p95_r2,huber_max_intercept,huber_max_r2
num_tables,-0.10639630778094537,,0.34223969657551384,0.8412975290192162,0.5175625716598227,3.2054540116468986,3.3952385702022547,38.228000709843535,"[0, 1, 2, 3, 4]","[5.0, 7.0, 8.0, 9.0, 11.0]","[4.0, 5.0, 7.0, 8.0, 10.0]","[5.0, 7.0, 8.0, 10.0, 15.0]","[3.7368166108336505, 2.0964963480045986, 2.815970789906876, 2.3657795757061586, 6.1900214122466695]","[6.945220823301088, 3.6320820389888757, 23.364394503918536, 10.314741415774915, 19.63177594712008]","[9.638730191599912, 5.160821242980473, 34.685889834775246, 12.22223445962827, 23.08500591933807]","[10.301997479998798, 15.181522098138986, 79.01874089540956, 30.59694570935208, 165.93690248781476]",2.40589184448873,0.2435458622218486,5.01266042817217,0.3309595200441232,7.305944642887984,0.1310932403133196,-5.116622192485704,0.5756174468095749
num_columns,1.6858219459928363,,0.3917295661613582,0.8186495830329927,-0.027760171442310636,3.791574371346454,4.6673723334856625,26.965042330876113,"[0, 1, 2, 3, 4]","[26.0, 40.0, 47.0, 51.0, 64.0]","[23.0, 34.0, 43.0, 50.0, 56.0]","[34.0, 42.0, 49.0, 56.0, 85.0]","[3.7368166108336505, 2.0964963480045986, 2.1269778422810752, 2.6765852119106373, 2.6518607991734267]","[6.945220823301088, 14.168134848419648, 10.575854613097734, 17.514249364779193, 23.556130793195756]","[9.638730191599912, 20.755877142127193, 12.296905525355111, 18.50627505340027, 34.10165408390632]","[10.301997479998798, 79.01874089540956, 30.59694570935208, 19.89895395714273, 165.93690248781476]",2.5820458312249395,-0.0031420215653557015,7.158194600803456,0.8148148653479007,9.725148334365702,0.598645211392288,10.742340158450872,0.37925133097991304
num_joins,5.7486327950683735,,0.5324438170420498,0.7543999324621862,0.15497472433676887,3.1126589118001053,6.005489114757663,38.228000709843535,"[0, 1, 2, 3, 4]","[4.0, 6.0, 7.0, 9.0, 11.0]","[3.0, 4.0, 7.0, 8.0, 10.0]","[4.0, 7.0, 8.0, 10.0, 16.0]","[3.7368166108336505, 2.3917665662868712, 2.421814766442083, 2.088549948455315, 6.550264286529506]","[6.945220823301088, 6.280590858736582, 7.708133166628499, 10.68495597950336, 23.556130793195756]","[9.638730191599912, 9.755056744414803, 20.699244860656478, 12.22223445962827, 34.10165408390632]","[10.301997479998798, 15.181522098138986, 79.01874089540956, 30.59694570935208, 165.93690248781476]",2.750501831736422,0.05084471123593137,4.1598135192635395,0.6523725252949848,7.005146198343855,0.5551001808587069,-5.116622192485704,0.5756174468095749
num_filters,2.957708091014516,,0.7122109421455358,0.674299632236981,0.2838870318966777,4.147764531130977,7.081709609721152,37.340541532700996,"[0, 1, 2, 3, 4]","[2.0, 4.0, 7.0, 9.0, 12.0]","[1.0, 4.0, 5.0, 8.0, 11.0]","[4.0, 5.0, 8.0, 11.0, 17.0]","[2.4129228933061975, 2.749166367378936, 2.479114026875358, 1.8473841139468568, 6.86647729434908]","[9.419397919888585, 6.369019112193405, 7.6713979977968965, 19.574515258050443, 23.556130793195756]","[10.275735134146624, 6.505864707205315, 10.00161398916872, 29.674776130896117, 34.10165408390632]","[15.181522098138986, 7.016343135847044, 10.87815527654513, 79.01874089540956, 165.93690248781476]",2.2631808711460537,0.167032646662426,5.362874099872277,0.7164496434418004,4.2956836379703125,0.7692155910351961,-17.628075767218107,0.7448275792762356
longest_path_len,-0.6756282669901122,,0.3609115631523054,0.8329667770712474,0.30643358878505683,3.6752290012957727,5.3754495238665125,26.273418952205216,"[0, 1, 2, 3, 4]","[7.0, 9.0, 11.0, 12.0, 14.0]","[6.0, 7.0, 10.0, 11.0, 13.0]","[7.0, 10.0, 11.0, 13.0, 18.0]","[3.7368166108336505, 2.3538330931376863, 1.9564510613065562, 2.627484675397712, 5.132179164076442]","[6.945220823301088, 6.280590858736582, 9.448673674365859, 11.87969303113282, 23.556130793195756]","[9.638730191599912, 14.315299368151834, 10.839976805194986, 19.14621622053664, 34.10165408390632]","[10.301997479998798, 79.01874089540956, 21.37524992479256, 30.59694570935208, 165.93690248781476]",2.548494175332462,0.14218823009571602,4.064845959768445,0.7593748513659103,7.127549916533832,0.7314764338337235,8.899179956869286,0.42126996105862735
num_nodes,-0.6440627691922909,,0.5954361850395676,0.7262921635016659,0.40639168779971624,3.7385057097377863,5.6941301155186475,26.273418952205216,"[0, 1, 2, 3, 4]","[11.0, 16.0, 19.0, 22.0, 28.0]","[9.0, 12.0, 18.0, 20.0, 25.0]","[12.0, 18.0, 20.0, 25.0, 42.0]","[3.2714393621203577, 2.4340792203255237, 1.7928669438771276, 2.355744036749875, 6.1900214122466695]","[6.945220823301088, 6.492434616143045, 7.437257430293177, 12.072892328174591, 22.848119246041236]","[9.638730191599912, 14.315299368151834, 10.00161398916872, 22.332268182731983, 34.10165408390632]","[10.301997479998798, 79.01874089540956, 21.37524992479256, 30.59694570935208, 165.93690248781476]",2.226572584234344,0.23604744153917034,3.6821738443510332,0.7323534508153984,7.801171314393334,0.7475872266236931,8.899179956869286,0.42126996105862735
join_tree_diameter,0.0,,0.0,1.0,0.23340042422603569,3.424266355259099,4.08954343388757,26.272551205392602,"[0, 1, 2, 3, 4]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[3.7368166108336505, 2.6518607991734267, 2.2078115661643993, 2.4393884332410987, 6.550264286529506]","[6.945220823301088, 9.662698408048048, 2.9767435522865773, 10.68495597950336, 23.556130793195756]","[9.638730191599912, 20.249183517267515, 3.4321678228459263, 12.22223445962827, 34.10165408390632]","[10.301997479998798, 79.01874089540956, 6.384993887644889, 30.59694570935208, 165.93690248781476]",2.7423855806449984,0.117166622610406,4.461375467681962,0.48225940332856565,8.010566628208379,0.29895309982557816,5.902811838850444,0.3885491139532067
num_blocking_ops,2.1758177156891834,,2.679825720975844,0.11842603152991815,0.4370642506698885,3.570337591229985,5.1690847924933765,27.5614573068548,"[0, 1, 2, 3, 4]","[0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 2.0]","[3.7368166108336505, 2.3538330931376863, 2.2078115661643993, 2.4393884332410987, 8.061085972694045]","[6.945220823301088, 6.280590858736582, 2.9767435522865773, 9.589329826194978, 23.1433784395712]","[9.638730191599912, 7.721563257690764, 6.215438595239489, 18.90027444056207, 29.895792195243448]","[10.301997479998798, 79.01874089540956, 35.270125585644166, 23.439011692915336, 165.93690248781476]",2.4493335190688414,0.19376681155474518,2.7680498621311678,0.5196588792318158,4.873176341817027,0.6702924477109395,11.676113649954944,0.4020309017649899
num_nested_loop,-5.506323457436471,,0.24672505004712308,0.8854080449543336,-0.093136496446725,4.5285206490728775,6.85622076066466,37.50116674425568,"[0, 1, 2, 3, 4]","[2.0, 4.0, 5.0, 7.0, 9.0]","[1.0, 3.0, 5.0, 6.0, 8.0]","[3.0, 5.0, 6.0, 8.0, 12.0]","[3.169119655106379, 2.4778499571780075, 2.378773070996515, 2.501181517751365, 2.4393884332410987]","[6.935031235491123, 7.587977873310413, 6.279072008941659, 19.63177594712008, 23.556130793195756]","[9.638730191599912, 9.888642128795158, 15.13026776828103, 29.52714653413113, 34.10165408390632]","[10.301997479998798, 15.181522098138986, 21.37524992479256, 79.01874089540956, 165.93690248781476]",2.729059431110788,0.3971443723338254,4.783095153997403,0.7492948714710004,6.021112377166066,0.899936535864656,-15.976552440959878,0.8020073657104986
max_est_join_input_rows,5.765350739700818,,-0.03295083017583207,0.9847190509217985,-0.09503523324740211,-2.1916735260615985,-5.2016938216498865,-9.132655174143908,"[0, 1, 2, 3, 4]","[107334.0, 208544.0, 566086.0, 841655.0, 1459332.0]","[21.0, 135086.0, 407782.0, 575015.0, 1459332.0]","[135086.0, 336200.0, 575015.0, 1459332.0, 9067697.0]","[4.022778731745519, 1.8473841139468568, 2.4895157374646866, 2.8109757212587634, 2.6765852119106373]","[19.765364952131407, 8.209440900918047, 11.836053245558475, 7.928315610231923, 10.264515153907494]","[34.50156700421908, 17.025459230226684, 20.925066258107023, 22.032978108708658, 10.820539496890495]","[79.01874089540956, 23.439011692915336, 30.59694570935208, 165.93690248781476, 15.181522098138986]",2.944130926613264,0.09446843131830385,16.510991533396485,0.37545181761187085,32.48577126192136,0.5444479016604744,59.86616829518012,-0.21322524781433194
