metric,error_vs_metric_multivariate,error_vs_metric_multivariate_p,error_vs_metric_univariate,error_vs_metric_univariate_p,huber_med_slope,huber_p90_slope,huber_p95_slope,huber_max_slope,bucket_index,bucket_center,bucket_min,bucket_max,median,p90,p95,max_error,huber_med_intercept,huber_med_r2,huber_p90_intercept,huber_p90_r2,huber_p95_intercept,huber_p95_r2,huber_max_intercept,huber_max_r2
num_tables,0.13938633111706974,0.9945812464356427,-3.248172529223655e-05,0.9999512622739721,0.0011062589731980269,0.09332266121329215,0.055062910193156636,1.9473877815143528,"[0, 1, 2, 3, 4]","[3.0, 4.0, 5.0, 6.0, 9.0]","[2.0, 3.0, 5.0, 6.0, 7.0]","[3.0, 5.0, 6.0, 6.0, 14.0]","[1.0822034739573323, 1.0714412555769317, 1.08375303771166, 1.0839839784985057, 1.0864880986697327]","[1.1984125637316096, 1.5255905198366513, 1.341767869593218, 1.844931750103264, 1.5533378301388951]","[1.59113347007154, 1.5768246516769064, 1.7659372891777514, 2.496713040014924, 1.7270415225254767]","[1.9107972829776143, 3.6772763546051377, 7.543242745200695, 79.26434468694625, 2.993014597262756]",1.0813713395801603,0.10360690528905814,1.2869700041798087,0.4330640239116488,1.593189084649534,0.032260736017849734,2.429714980182518,-0.12061515642665355
num_columns,-0.06675133363865259,0.9980340255871987,-0.008331501210748424,0.9875006874664436,-0.015907130004820205,-0.05078940251806416,-0.23475912688319092,1.341327576045208,"[0, 1, 2, 3, 4]","[62.0, 88.0, 90.0, 147.0, 236.0]","[51.0, 62.0, 88.0, 103.0, 217.0]","[62.0, 88.0, 97.0, 199.0, 383.0]","[1.1191819609853733, 1.1039989641697576, 1.0804300382008374, 1.0523724545404969, 1.0878758063115246]","[1.44018013364385, 1.698201557207352, 1.5354229078701085, 1.2807120057842982, 1.3701878657481148]","[3.050299869962461, 1.7976868801454728, 1.7200598857213396, 1.5330070584060296, 1.8018750888893802]","[7.543242745200695, 2.993014597262756, 1.9107972829776143, 2.9242663471308226, 79.26434468694625]",1.1171107487360648,0.4089685779994713,1.5566037854296266,0.2948242130326929,2.4087103143731854,0.4986221353521273,3.2485145735338357,-0.1045678595633992
num_joins,-0.08983359066475079,0.9967343341139052,0.0021435943908699982,0.9967834725674287,0.0018221340775112667,0.09191769473514692,0.21761876397884064,3.6840227861361847,"[0, 1, 2, 3, 4]","[2.0, 3.0, 4.0, 5.0, 7.0]","[0.0, 2.0, 4.0, 5.0, 6.0]","[2.0, 4.0, 5.0, 6.0, 7.0]","[1.0822034739573323, 1.0865529587256717, 1.1158402518089825, 1.0523724545404969, 1.0911141878945703]","[1.1984125637316096, 1.5274175220116637, 1.858500475715782, 1.2913707982647882, 1.7182577110534005]","[1.59113347007154, 1.5822021591207032, 2.595583842843818, 1.380981957375262, 2.496713040014924]","[1.9107972829776143, 3.6772763546051377, 7.543242745200695, 1.6916138390501, 79.26434468694625]",1.0835866272691925,-0.05134747763056535,1.3281661283604995,0.20353239269472478,1.5273196281879042,0.17028412553738437,0.6930779198306083,0.08956614227834503
num_filters,-0.07123203615613898,0.9976186949836823,-0.007224932031481186,0.9891599163723108,0.0015378234941410154,0.04028481593768581,0.03450695996828834,1.0731237260928754,"[0, 1, 2, 3, 4]","[2.0, 2.0, 3.0, 5.0, 6.0]","[2.0, 2.0, 3.0, 4.0, 6.0]","[2.0, 3.0, 4.0, 5.0, 16.0]","[1.083025626681876, 1.083530371532881, 1.0863332128071679, 1.0539226571664835, 1.089261187216701]","[1.3418583841409004, 1.5539380879133153, 1.38248964451562, 1.382955202649124, 1.615244942375485]","[1.79376892798005, 1.9719295168112447, 1.621581649717265, 2.3992174502021277, 1.9095398184882697]","[7.543242745200695, 3.6772763546051377, 1.6916138390501, 2.993014597262756, 79.26434468694625]",1.0826419160197862,-0.3490815363255886,1.3693159570442273,0.2367700817702536,1.8342374077103196,0.08074197948078599,3.6850207488766675,-0.12663940451867695
longest_path_len,0.009535998868160764,0.9980283178008524,-0.0002647091282286332,0.9996028137793032,0.005073784151627485,0.17528074309008998,0.32623823228479165,-0.07993045237969304,"[0, 1, 2, 3, 4]","[8.0, 9.0, 10.0, 12.0, 15.0]","[5.0, 9.0, 9.0, 11.0, 12.0]","[9.0, 9.0, 11.0, 12.0, 17.0]","[1.0542008847690931, 1.1206368206865893, 1.082614550319604, 1.0582394748646087, 1.0910362977420869]","[1.1932628252368809, 1.6394611960926608, 1.5255905198366513, 1.3759118115233655, 2.0691597328990325]","[1.2491173617244686, 1.984167809357117, 1.678658141914541, 1.5378030889395056, 2.962077884703386]","[7.543242745200695, 3.6772763546051377, 1.9107972829776143, 1.6916138390501, 79.26434468694625]",1.0658028550034964,-0.0991648125919169,1.2454428863105782,0.4785939790160729,1.2864557837413075,0.49717638083735505,4.751723542834912,-0.22541937973938575
num_nodes,-0.32964078832860066,0.9969599752734983,-0.01009300465321698,0.984856006204883,-0.0028259924789702288,0.018329846518235923,0.05141022356823077,0.35618096447263015,"[0, 1, 2, 3, 4]","[12.0, 14.0, 18.0, 20.0, 48.0]","[12.0, 13.0, 16.0, 19.0, 26.0]","[13.0, 15.0, 19.0, 22.0, 61.0]","[1.083025626681876, 1.1206368206865893, 1.0767316219207697, 1.05257977023189, 1.0778749777968528]","[1.525660742116744, 1.8385966897136976, 1.277888675122331, 2.0691597328990325, 1.5533378301388951]","[1.5814248454332174, 2.0202681059890755, 1.328635123784327, 5.464703366069239, 1.7270415225254767]","[1.8033781959157689, 3.6772763546051377, 1.3456176900635644, 79.26434468694625, 2.993014597262756]",1.0848627298532456,0.13279305301201572,1.6086486344445856,0.018241947155709592,1.6905610304356038,-0.13836732084807424,2.2309136285625057,-0.22269348222437846
join_tree_diameter,0.03701758991883024,0.9989005333911256,0.00515208179133044,0.9922697023095826,-0.006273911643362176,0.08802145801406609,0.0795062188717707,0.3098786855735743,"[0, 1, 2, 3, 4]","[1.0, 1.0, 1.0, 1.0, 2.0]","[0.0, 1.0, 1.0, 1.0, 2.0]","[1.0, 1.0, 1.0, 2.0, 2.0]","[1.0870645491896247, 1.1118822356595155, 1.072464653488064, 1.0860567250948787, 1.0632902011892034]","[1.1984125637316096, 1.6394611960926608, 1.3663380452777685, 1.4943161701840504, 1.5533378301388951]","[1.7750076383211504, 1.8746969863456557, 1.7079517588627515, 1.7278462889149855, 2.4065794896775485]","[3.6772763546051377, 79.26434468694625, 1.9741478868732765, 2.9242663471308226, 7.543242745200695]",1.094572123727744,0.37286104116087926,1.2112284045682369,0.017044267052342854,1.7072810605265045,0.32155250336536156,4.115497232565255,-0.23577490540952772
num_blocking_ops,0.07112970390568343,0.9993630530568092,-0.009943857341861427,0.9850791673533039,-0.016478479174407968,-0.16549155412061214,-0.3147503326574351,-0.5139174445265239,"[0, 1, 2, 3, 4]","[2.0, 2.0, 3.0, 5.0, 10.0]","[2.0, 2.0, 3.0, 4.0, 6.0]","[2.0, 3.0, 4.0, 5.0, 30.0]","[1.1306608373100475, 1.089261187216701, 1.0646338919525318, 1.0804300382008374, 1.052684638940394]","[1.8864265498583004, 1.3598283526226105, 1.546177922757702, 1.7027902747366672, 1.2160700255671988]","[3.050299869962461, 1.5620258299608545, 1.6948219393101074, 1.8624586937997836, 1.4864616021338346]","[79.26434468694625, 1.9741478868732765, 2.9242663471308226, 2.993014597262756, 7.543242745200695]",1.1170720297301728,0.7596495356220871,1.8805413208074135,0.1975851286044915,2.6247520932739943,0.46662956788800136,6.239227038479065,-0.1748415557506955
num_nested_loop,0.05120416915192441,0.9981930994924884,0.0054798312930418565,0.9917766562954977,0.001980016131521612,-0.02655072374630006,-0.0585107032872378,2.743863375048282,"[0, 1, 2, 3, 4]","[0.0, 2.0, 3.0, 4.0, 6.0]","[0.0, 1.0, 3.0, 4.0, 4.0]","[1.0, 2.0, 3.0, 4.0, 7.0]","[1.0751668230434035, 1.082614550319604, 1.0712215096584279, 1.0916280010236705, 1.0822397714258107]","[1.5820362336439295, 1.3756150483520517, 1.5354229078701085, 1.858500475715782, 1.413643191538495]","[2.498805166606699, 1.654435400893192, 1.6576058860802667, 2.5577723052712544, 1.8018750888893802]","[7.543242745200695, 1.9107972829776143, 1.6916138390501, 3.6772763546051377, 79.26434468694625]",1.0767070363709799,0.2134101236306125,1.5634681433255904,-0.16450677099792066,2.132203053240683,0.025755759125016153,1.5528901041722838,0.006124724564893325
max_est_join_input_rows,-0.008651030957432013,0.9999962391439072,0.0054430369537232515,0.9918332140032187,0.002234259246939432,0.09442477286069582,0.1774384388569605,0.8585589627622217,"[0, 1, 2, 3, 4]","[2682.0, 6321.0, 51643.0, 359937.0, 3599801.0]","[0.0, 5530.0, 10553.0, 105652.0, 1885423.0]","[5216.0, 10553.0, 104167.0, 590495.0, 28801336.0]","[1.0811396910010806, 1.09656798508807, 1.1039989641697576, 1.0523724545404969, 1.0985452072892952]","[1.2304592357888757, 1.5321002124918093, 1.6321528579975966, 1.3437252551230499, 1.7318264366659184]","[1.607269639606863, 1.8018750888893802, 1.7976868801454728, 1.5447238068904012, 2.9719278093821258]","[1.9107972829776143, 79.26434468694625, 2.993014597262756, 2.9242663471308226, 7.543242745200695]",1.088360222907593,-0.1664000579480851,1.3311810867447715,0.3621759184815414,1.5581764423217808,0.4065965007358955,2.477827622718094,-0.2635393228092764
sum_est_join_input_rows,0.006566554524020254,0.9999971408483816,0.005407245943086311,0.9918869150278649,0.0024556333198068186,0.12260033659501768,0.34327790998664487,0.851073210128493,"[0, 1, 2, 3, 4]","[4886.0, 10043.0, 79827.0, 374542.0, 3664751.0]","[0.0, 5862.0, 28967.0, 231985.0, 2160641.0]","[5862.0, 24516.0, 225041.0, 719441.0, 29050022.0]","[1.0811396910010806, 1.09656798508807, 1.096216280409743, 1.0617888404536693, 1.0985452072892952]","[1.1799496508741723, 1.4842867309699468, 1.5354229078701085, 1.5601043852715937, 1.7318264366659184]","[1.554207644356665, 1.8018750888893802, 1.658589489445222, 2.3992174502021277, 2.9719278093821258]","[1.9107972829776143, 79.26434468694625, 1.8305744015732623, 2.993014597262756, 7.543242745200695]",1.0868452235486408,-0.18418938625259518,1.2438307495681653,0.858727877274035,1.4590085522500655,0.8083792268598797,2.302725445315396,-0.26030085646932766
num_highly_selective_filters,-0.05684931723056747,0.991020040451281,0.00782402472626039,0.988258822371763,-0.0009897424004641495,-0.0420406662940794,0.02342730867416014,3.703095416932729,"[0, 1, 2, 3, 4]","[1.0, 2.0, 2.0, 2.0, 4.0]","[0.0, 2.0, 2.0, 2.0, 3.0]","[2.0, 2.0, 2.0, 3.0, 5.0]","[1.0870645491896247, 1.0944424588788362, 1.05257977023189, 1.0801517589754484, 1.089261187216701]","[1.525660742116744, 1.7927254328602034, 1.3875439201784392, 1.494137333208604, 1.3701878657481148]","[1.5814248454332174, 2.595583842843818, 1.8624586937997836, 1.76723738204833, 1.8018750888893802]","[1.6916138390501, 3.6772763546051377, 7.543242745200695, 2.9242663471308226, 79.26434468694625]",1.0877105689053985,-0.10676184551072776,1.561423536756077,0.2335991819844293,1.7402417733624689,-0.18680189634081024,0.6009351687424573,0.0877768513911783
log_filter_selectivity_product,-0.04894187674816514,0.9964093976125452,-0.01048101156072218,0.984271469715799,-0.006835748406810182,-0.004170136831937402,-0.06467836352583514,-1.6444087647889298,"[0, 1, 2, 3, 4]","[-88.47883465857642, -35.88822810194101, -35.36418463030767, -20.361303348067118, -10.59797674849744]","[-116.50125170612135, -86.95923703304105, -35.36418463030767, -25.343456916607128, -12.531360576376668]","[-86.95923703304105, -35.36418463030767, -33.84562921435074, -13.002845534428449, -6.677110840129806]","[1.1033006591761627, 1.0820741874694009, 1.0734894639766899, 1.0778749777968528, 1.0712215096584279]","[1.6391704378419043, 1.3875439201784392, 1.3756150483520517, 1.5533378301388951, 1.5354229078701085]","[1.9167184927532706, 1.9719295168112447, 1.7135158987772068, 1.7270415225254767, 1.658589489445222]","[79.26434468694625, 3.6772763546051377, 2.9242663471308226, 2.993014597262756, 7.543242745200695]",1.0952636566463392,0.7095912157906397,1.5065584350776307,0.0033720734512993067,1.9183659936568123,0.7407383208687204,9.801076286698587,-0.08159537606012535
