label,time,error,filtered
aimai-nan,550136.6666666666,-0.18600698080862246,False
alece-nan,52693562.0,0.11492406965103037,False
bao-nan,3058020.0,0.10633583072477241,False
e2e-nan,13583576.666666666,0.4559575343918385,False
llm-Qwen-Qwen3-Embedding-0.6B,8586767.863333333,0.4815122358648171,False
llm-Qwen-Qwen3-Embedding-4B,39580658.5,0.11522234688755843,False
llm-Qwen-Qwen3-Embedding-8B,72137255.95,-0.4206677834681938,False
llm-google-gemma-3-12b-pt,25998732.849999998,-0.02051476277378461,False
llm-google-gemma-3-1b-pt,6970835.03,-0.0585101142642788,False
llm-google-gemma-3-4b-pt,11608054.356666666,0.2189726787394214,False
llm-meta-llama-Llama-3.1-8B,17159996.65,-0.302068726456616,False
llm-meta-llama-Llama-3.2-1B,5017432.840000001,0.020321652811392976,False
llm-meta-llama-Llama-3.2-3B,9640008.286666667,-0.032935541925183075,False
mscn-nan,205770978.53333333,0.6755311662893568,False
price-nan,88866396.0,0.169810056059068,False
qf-nan,55283788.0,0.8009343243993611,False
postgres-nan,550136.6666666666,0.0,False
