,time_aimai_1.0_postgres_0.0001_b64_h256_seed42_f11111,time_bao_1.0_postgres_0.001_b16_h256_seed42,time_e2e_cost_1.0_postgres_0.001_b64_h256_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_Qwen-Qwen3-Embedding-0.6B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_Qwen-Qwen3-Embedding-4B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_Qwen-Qwen3-Embedding-8B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_answerdotai-ModernBERT-base_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_bert-base-uncased_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_google-gemma-3-12b-pt_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_google-gemma-3-1b-pt_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_google-gemma-3-4b-pt_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_meta-llama-Llama-3.1-8B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_meta-llama-Llama-3.2-1B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_meta-llama-Llama-3.2-3B_emb1000_quant-4-bit_seed42,time_llm_pretrained-None_1.0_postgres_0.0001_b64_h2048_sentence-transformers-all-MiniLM-L6-v2_emb1000_quant-4-bit_seed42,time_qf_1.0_postgres_0.001_b64_h256_seed42
G1_mean_cosine,0.059894245117902756,0.006165747996419668,0.0006025906186550856,0.008403770625591278,0.006945045664906502,0.012121601030230522,0.0023612743243575096,0.0049679516814649105,0.01684178225696087,0.01603764481842518,0.01044731866568327,0.026903916150331497,0.01538323238492012,0.019544260576367378,0.015601051971316338,0.05051175504922867
G2_MCC,0.7542241215705872,0.6177173256874084,0.9007776379585266,0.6313965320587158,0.5608446002006531,0.5724378824234009,0.5735956430435181,0.6007199883460999,0.5945382714271545,0.6563767194747925,0.6506016254425049,0.5775566697120667,0.6259430050849915,0.5443227291107178,0.5793974995613098,0.7148995995521545
G2_EVR1,0.5828679800033569,0.4565313160419464,0.8129681348800659,0.4381406009197235,0.39918506145477295,0.37973853945732117,0.43979501724243164,0.4099390208721161,0.48885029554367065,0.5244033336639404,0.511755108833313,0.5055872797966003,0.5099712610244751,0.4901760518550873,0.4651898443698883,0.610480546951294
G2_effective_rank,2.104703664779663,2.8775336742401123,1.7142951488494873,4.029895305633545,5.52079963684082,6.668586730957031,4.914990425109863,8.581779479980469,3.4596660137176514,2.8781819343566895,2.932460069656372,2.8836934566497803,3.0307846069335938,2.9438958168029785,3.023599624633789,2.5448737144470215
G4_hubness_gini,0.5088146680934059,0.4408492639897599,0.6019493709952012,0.2786866916093062,0.2563627762726185,0.24633816249143076,0.30704642214784966,0.25662788668047876,0.30425972724996014,0.3272717154009416,0.37024591014072605,0.30464525040032175,0.2977756528470278,0.2944374878259176,0.26295613282840935,0.19702155539871546
CKA_metrics_embeddings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKA_embeddings_true_label,0.0020602051952168013,0.002404633988344722,0.0007888123754851684,0.002709965246148212,0.0030562981386192674,0.0035825353598306557,0.00522194103613094,0.003772740141854417,0.0016874326229721769,0.0015287499624025917,0.0016716539707076997,0.0014750506473189535,0.0014928234649870282,0.001614304136503162,0.0024105470785538217,0.0013224578858859447
CKA_embeddings_est_label,0.0020470299531357523,0.001180828517144253,0.00444789714009055,0.0025240708310040024,0.0029361287798522354,0.003315550592967762,0.004933987567337403,0.0036066373022398983,0.0016096553359219497,0.0014736247956281894,0.0015869813985560698,0.0014200120473993251,0.0014369318744645698,0.0015862615712374704,0.002384238116397835,0.001220112832419534
